CustomerID,Age,Gender,Income,Region,AccountType,AccountBalance,CreditScore,LoanType,LoanAmount,InterestRate,LoanStatus,CustomerTenureYears,NumTransactionsLastMonth,AvgTransactionValue,LastTransactionDate,RiskLevel
CUST00176,26,Male,49014.0,Khyber Pakhtunkhwa,Savings,151550.71,710.0,No Loan,0.0,0.0,No Loan,0,14,2706.8,2026-07-08,Low Risk
CUST00177,24,Male,20000.0,Punjab,Current,27090.86,714.0,Business Loan,1464503.71,14.34,Approved,2,5,1064.01,2026-07-02,Low Risk
CUST00178,43,Female,30363.0,Punjab,Fixed Deposit,33863.53,578.0,Education Loan,119903.77,15.5,Approved,17,7,936.91,2026-07-22,High Risk
CUST00179,29,Female,85738.0,Punjab,Savings,97240.85,570.0,Personal Loan,991998.97,21.58,Rejected,0,10,7156.47,2026-07-22,High Risk
CUST00180,53,Female,101747.0,Sindh,Savings,198984.04,738.0,No Loan,0.0,0.0,No Loan,0,9,5639.83,2026-07-25,Low Risk
CUST00181,26,Female,81984.0,Punjab,Current,137067.75,650.0,Business Loan,983276.0,17.58,Closed,0,18,3383.05,2026-08-09,Medium Risk
CUST00182,18,Female,30395.0,Sindh,Current,39625.94,594.0,Business Loan,3706679.6,8.69,Approved,1,9,1679.92,2026-08-06,Medium Risk
CUST00183,57,Male,51918.5,Sindh,Current,71625.11,691.0,No Loan,0.0,0.0,No Loan,3,8,4668.24,2026-08-25,Medium Risk
CUST00184,47,Male,60173.0,Islamabad Capital Territory,Current,124821.91,606.0,No Loan,0.0,0.0,No Loan,5,15,1346.62,2026-07-02,Medium Risk
CUST00185,46,Female,38166.0,Sindh,Savings,95332.93,693.0,Personal Loan,465548.2,15.29,Approved,3,18,1531.89,2026-07-21,Medium Risk
CUST00186,54,Female,55719.0,Punjab,Savings,50346.82,702.0,No Loan,0.0,0.0,No Loan,5,7,3164.9,2026-07-17,Low Risk
CUST00187,38,Male,20000.0,Sindh,Savings,39583.9,661.0,Business Loan,4766434.33,12.91,Approved,3,7,1070.08,2026-08-17,Medium Risk
CUST00188,72,Male,105241.0,Balochistan,Salary Account,372841.92,812.0,Car Loan,285294.82,17.87,Approved,0,8,2881.73,2026-07-11,Low Risk
CUST00189,38,Female,97615.0,Punjab,Savings,20710.14,592.0,Personal Loan,788452.36,16.7,Approved,0,11,6874.8,2026-07-08,Medium Risk
CUST00190,62,Male,116342.0,Khyber Pakhtunkhwa,Fixed Deposit,0.0,531.0,No Loan,0.0,0.0,No Loan,4,12,5824.95,2026-07-23,High Risk
CUST00191,32,Female,27063.0,Punjab,Current,44683.93,615.0,Car Loan,640522.06,8.74,Pending,0,12,2145.65,2026-07-22,Medium Risk
CUST00192,48,Male,97112.0,Balochistan,Fixed Deposit,219846.2,738.0,Personal Loan,1285361.55,20.41,Approved,0,11,3640.38,2026-07-13,Low Risk
CUST00193,33,Female,71517.0,Sindh,Salary Account,30725.59,664.0,Business Loan,2195687.55,21.96,Rejected,1,9,2682.82,2026-07-11,High Risk
CUST00194,34,Male,51918.5,Sindh,Fixed Deposit,36163.87,702.0,Personal Loan,1210652.07,18.93,Approved,0,15,2540.5,2026-08-21,Low Risk
CUST00195,46,Female,79201.0,Sindh,Savings,281221.85,704.0,Personal Loan,1337806.09,18.62,Closed,7,13,4262.02,2026-07-23,Low Risk
CUST00196,48,Female,63690.0,Khyber Pakhtunkhwa,Savings,38171.29,590.0,Home Loan,4543800.64,15.35,Approved,0,14,2184.87,2026-08-17,Medium Risk
CUST00197,50,Female,83319.0,Punjab,Current,125823.07,699.0,Personal Loan,302571.35,17.88,Approved,4,9,5086.29,2026-07-30,Medium Risk
CUST00198,44,Female,37464.0,Sindh,Savings,79644.16,661.0,Car Loan,498080.47,20.62,Closed,1,9,700.72,2026-06-30,Medium Risk
CUST00199,50,Male,48118.0,Balochistan,Salary Account,167612.2,634.0,Home Loan,3929504.34,16.14,Approved,5,9,3004.56,2026-08-25,Medium Risk
CUST00200,52,Female,97585.0,Sindh,Salary Account,347822.44,683.0,No Loan,0.0,0.0,No Loan,2,14,4925.9,2026-08-16,Medium Risk
CUST00201,45,Male,66378.0,Islamabad Capital Territory,Savings,176540.6,708.0,Personal Loan,693051.23,17.61,Approved,2,19,5924.35,2026-08-24,Low Risk
CUST00202,37,Female,20007.0,Punjab,Current,60648.69,662.0,Car Loan,1259303.28,10.79,Approved,7,13,648.3,2026-08-21,Medium Risk
CUST00203,25,Female,114948.0,Punjab,Savings,310047.74,657.0,Car Loan,545288.5,9.2,Approved,2,6,3148.16,2026-08-16,Medium Risk
CUST00204,44,Female,57038.0,Khyber Pakhtunkhwa,Savings,194795.06,665.0,No Loan,0.0,0.0,No Loan,3,16,3787.72,2026-07-06,Medium Risk
CUST00205,41,Male,65311.0,Islamabad Capital Territory,Savings,115026.03,560.0,Personal Loan,267886.81,10.49,Closed,7,9,1693.9,2026-07-26,High Risk
CUST00206,24,Male,27661.0,Punjab,Current,11863.94,661.0,Home Loan,4330061.66,10.59,Approved,3,10,1074.67,2026-07-09,Medium Risk
CUST00207,39,Female,28624.0,Sindh,Savings,75460.38,527.0,Home Loan,1566994.17,19.6,Approved,2,11,2480.3,2026-07-21,High Risk
CUST00208,46,Female,53246.0,Sindh,Fixed Deposit,232473.32,632.0,Home Loan,3721125.19,15.15,Rejected,9,10,3562.33,2026-06-30,High Risk
CUST00209,30,Male,20000.0,Khyber Pakhtunkhwa,Savings,42790.71,722.0,Car Loan,360143.55,15.96,Approved,5,8,764.45,2026-07-19,Low Risk
CUST00210,26,Male,50649.0,Punjab,Salary Account,186365.53,572.0,Business Loan,1868584.11,9.67,Rejected,9,15,2755.85,2026-08-25,High Risk
CUST00211,28,Female,25079.0,Islamabad Capital Territory,Savings,42352.77,700.0,No Loan,0.0,0.0,No Loan,0,11,1238.37,2026-07-12,Low Risk
CUST00212,26,Female,23195.0,Islamabad Capital Territory,Current,40953.13,588.0,Home Loan,3004707.92,21.99,Pending,2,16,1372.07,2026-08-13,Medium Risk
CUST00213,29,Male,20000.0,Sindh,Current,78825.09,850.0,Personal Loan,835716.74,14.42,Pending,0,9,772.07,2026-07-24,Low Risk
CUST00214,40,Female,36035.0,Punjab,Fixed Deposit,57627.1,605.0,No Loan,0.0,0.0,No Loan,1,14,2060.09,2026-07-22,Medium Risk
CUST00215,29,Female,39044.0,Punjab,Fixed Deposit,77196.18,678.0,Personal Loan,1443008.64,17.52,Closed,1,13,2630.91,2026-08-23,Medium Risk
CUST00216,31,Female,53883.0,Punjab,Savings,222992.72,695.0,No Loan,0.0,0.0,No Loan,1,10,4281.19,2026-08-25,Medium Risk
CUST00217,27,Male,20000.0,Balochistan,Salary Account,29406.11,612.0,Personal Loan,260930.66,16.54,Approved,17,11,925.24,2026-07-30,Medium Risk
CUST00218,18,Female,50618.0,Sindh,Salary Account,190775.74,577.0,Business Loan,4483036.1,20.77,Approved,5,9,4299.86,2026-08-09,High Risk
CUST00219,26,Male,20000.0,Balochistan,Savings,43238.78,639.0,Personal Loan,902201.29,14.36,Approved,0,12,1505.48,2026-07-06,Medium Risk
CUST00220,26,Female,87335.0,Islamabad Capital Territory,Savings,178925.5,649.0,Home Loan,637610.02,21.74,Approved,0,13,4529.84,2026-07-14,Medium Risk
CUST00221,42,Male,110819.0,Punjab,Savings,294224.25,667.0,No Loan,0.0,0.0,No Loan,20,11,4624.24,2026-08-24,Medium Risk
CUST00222,59,Male,43789.0,Sindh,Savings,162414.69,645.0,Home Loan,4038286.9,12.93,Approved,0,12,3350.56,2026-07-31,Medium Risk
CUST00223,30,Female,20000.0,Balochistan,Fixed Deposit,18225.36,601.0,No Loan,0.0,0.0,No Loan,0,12,100.0,2026-07-29,Medium Risk
CUST00224,29,Male,47214.0,Sindh,Fixed Deposit,36176.8,580.0,No Loan,0.0,0.0,No Loan,13,14,2165.6,2026-08-10,Medium Risk
CUST00225,18,Male,58595.0,Balochistan,Fixed Deposit,114586.73,595.0,Home Loan,2095203.96,17.62,Rejected,0,11,3301.77,2026-06-30,High Risk
CUST00226,33,Male,20000.0,Islamabad Capital Territory,Current,23274.09,731.0,No Loan,0.0,0.0,No Loan,1,18,1007.36,2026-08-01,Low Risk
CUST00227,54,Female,59160.0,Sindh,Current,141225.59,689.0,Business Loan,2724467.83,19.9,Approved,2,18,2891.04,2026-07-27,Medium Risk
CUST00228,51,Male,86423.0,Punjab,Savings,49234.94,663.0,No Loan,0.0,0.0,No Loan,2,19,5046.43,2026-08-17,Medium Risk
CUST00229,37,Female,44390.0,Sindh,Current,12197.74,675.0,Car Loan,637446.26,10.66,Approved,2,6,3150.54,2026-07-06,Medium Risk
CUST00230,56,Male,66258.0,Islamabad Capital Territory,Salary Account,113636.45,546.0,Car Loan,36727.75,19.13,Rejected,0,13,5059.86,2026-08-23,High Risk
CUST00231,18,Female,38523.0,Khyber Pakhtunkhwa,Savings,157491.15,500.0,Home Loan,4170199.52,19.38,Rejected,1,6,2574.86,2026-07-01,High Risk
CUST00232,32,Male,63733.0,Punjab,Current,105787.7,585.0,Personal Loan,866553.9,19.37,Pending,0,8,1107.33,2026-07-08,Medium Risk
CUST00233,57,Male,55173.0,Punjab,Savings,97240.85,692.0,No Loan,0.0,0.0,No Loan,1,10,1140.11,2026-08-01,Medium Risk
CUST00234,30,Female,57312.0,Balochistan,Savings,87894.12,596.0,No Loan,0.0,0.0,No Loan,1,14,4390.76,2026-08-06,Medium Risk
CUST00235,33,Female,20000.0,Sindh,Savings,47051.17,513.0,No Loan,0.0,0.0,No Loan,1,16,619.07,2026-07-11,High Risk
CUST00236,28,Female,56658.0,Punjab,Savings,211275.83,696.0,Car Loan,899477.9,16.64,Rejected,4,11,3344.21,2026-07-04,High Risk
CUST00237,45,Female,36468.0,Punjab,Current,118763.49,581.0,No Loan,0.0,0.0,No Loan,0,15,2391.83,2026-08-19,Medium Risk
CUST00238,36,Male,43680.0,Punjab,Savings,25604.95,575.0,Personal Loan,457979.4,17.46,Closed,0,17,3853.82,2026-07-11,High Risk
CUST00239,27,Female,40812.0,Punjab,Current,65583.01,680.0,Car Loan,454163.06,15.59,Rejected,11,15,2340.67,2026-08-01,High Risk
CUST00240,38,Male,70316.0,Sindh,Current,0.0,599.0,No Loan,0.0,0.0,No Loan,4,10,5165.07,2026-08-03,Medium Risk
CUST00241,27,Male,47978.0,Punjab,Fixed Deposit,132958.36,718.0,Personal Loan,819643.12,19.99,Closed,4,12,333.56,2026-07-22,Low Risk
CUST00242,47,Female,30077.0,Punjab,Savings,16262.79,723.0,No Loan,0.0,0.0,No Loan,27,13,100.0,2026-08-01,Low Risk
CUST00243,27,Male,20000.0,Khyber Pakhtunkhwa,Current,35452.29,567.0,Car Loan,1046264.75,17.96,Pending,10,12,527.25,2026-07-28,High Risk
CUST00244,42,Male,47311.0,Sindh,Fixed Deposit,15035.63,641.0,Car Loan,147327.59,9.27,Approved,4,12,1436.07,2026-08-22,Medium Risk
CUST00245,60,Female,79913.0,Punjab,Savings,275112.66,704.0,Car Loan,709948.75,11.06,Approved,4,14,2453.8,2026-07-09,Low Risk
CUST00246,56,Female,20000.0,Islamabad Capital Territory,Savings,6646.91,663.0,Personal Loan,522171.8,15.33,Approved,5,10,1030.86,2026-08-08,Medium Risk
CUST00247,34,Male,73198.0,Punjab,Current,130598.2,664.0,No Loan,0.0,0.0,No Loan,14,8,5784.0,2026-07-11,Medium Risk
CUST00248,58,Male,57165.0,Punjab,Savings,165177.44,787.0,No Loan,0.0,0.0,No Loan,4,10,4219.4,2026-07-20,Low Risk
CUST00249,38,Male,34207.0,Islamabad Capital Territory,Savings,51315.76,631.0,Car Loan,139310.8,21.18,Pending,4,16,3264.34,2026-08-06,Medium Risk
CUST00250,32,Female,29131.0,Gilgit-Baltistan,Savings,116882.08,656.0,Education Loan,1014931.02,15.0,Pending,15,10,100.0,2026-07-14,Medium Risk
CUST00251,21,Male,71832.0,Punjab,Current,97240.85,614.0,Personal Loan,1234321.63,19.66,Rejected,2,15,4229.75,2026-07-15,High Risk
CUST00252,50,Female,30360.0,Gilgit-Baltistan,Current,105992.31,674.0,Personal Loan,108188.9,16.66,Pending,3,9,743.03,2026-08-11,Medium Risk
CUST00253,22,Male,29545.0,Punjab,Savings,52875.13,592.0,Home Loan,1944781.3,19.83,Approved,3,5,2479.25,2026-07-01,Medium Risk
CUST00254,59,Female,92874.0,Punjab,Savings,63957.99,686.0,No Loan,0.0,0.0,No Loan,0,19,2160.76,2026-07-24,Medium Risk
CUST00255,18,Male,32990.0,Punjab,Salary Account,111638.41,499.0,Personal Loan,1012242.81,17.16,Rejected,3,11,982.71,2026-08-25,High Risk
CUST00256,30,Male,47159.0,Khyber Pakhtunkhwa,Savings,100435.72,618.0,Business Loan,3403851.74,15.88,Rejected,12,6,2156.62,2026-08-25,High Risk
CUST00257,43,Male,51292.0,Balochistan,Savings,105617.99,643.0,Business Loan,1704253.94,18.37,Approved,4,16,1748.49,2026-07-01,Medium Risk
CUST00258,42,Male,20000.0,Sindh,Salary Account,30505.92,573.0,Personal Loan,1424924.2,20.37,Closed,23,9,1651.67,2026-07-09,High Risk
CUST00259,18,Female,20000.0,Punjab,Current,49257.23,544.0,Car Loan,330958.65,18.52,Approved,2,15,1351.77,2026-07-12,High Risk
CUST00260,24,Female,53623.0,Sindh,Current,74008.88,606.0,Car Loan,446513.1,8.59,Rejected,1,15,999.68,2026-08-21,High Risk
CUST00261,26,Female,38053.0,Sindh,Current,91516.41,635.0,Personal Loan,1295264.03,16.29,Closed,4,16,2146.79,2026-08-18,Medium Risk
CUST00262,39,Female,40895.0,Punjab,Savings,48151.72,767.0,Car Loan,140730.89,9.69,Approved,3,9,3133.65,2026-08-18,Low Risk
CUST00263,53,Male,101564.0,Khyber Pakhtunkhwa,Salary Account,174923.86,588.0,No Loan,0.0,0.0,No Loan,5,14,5761.0,2026-07-19,Medium Risk
CUST00264,34,Male,37353.0,Balochistan,Current,100077.14,682.0,No Loan,0.0,0.0,No Loan,1,11,1276.8,2026-07-06,Medium Risk
CUST00265,43,Female,64688.0,Punjab,Fixed Deposit,173855.69,636.0,No Loan,0.0,0.0,No Loan,6,13,675.05,2026-08-16,Medium Risk
CUST00266,37,Male,85056.0,Punjab,Savings,155152.19,696.0,No Loan,0.0,0.0,No Loan,2,16,3173.8,2026-08-08,Medium Risk
CUST00267,18,Female,20000.0,Punjab,Current,9520.94,552.0,No Loan,0.0,0.0,No Loan,10,10,1163.22,2026-08-02,High Risk
CUST00268,43,Male,68287.0,Khyber Pakhtunkhwa,Savings,158624.59,665.0,Home Loan,4021860.35,20.13,Approved,15,10,6436.09,2026-08-25,Medium Risk
CUST00269,46,Female,52943.0,Punjab,Fixed Deposit,97240.85,698.0,No Loan,0.0,0.0,No Loan,0,12,1461.71,2026-08-05,Medium Risk
CUST00270,32,Female,51918.5,Khyber Pakhtunkhwa,Current,54417.91,702.0,No Loan,0.0,0.0,No Loan,6,7,939.31,2026-06-27,Low Risk
CUST00271,25,Female,73569.0,Islamabad Capital Territory,Fixed Deposit,100100.24,635.0,Education Loan,1025160.6,17.02,Approved,1,19,2906.61,2026-08-15,Medium Risk
CUST00272,53,Male,72597.0,Azad Kashmir,Savings,117468.31,679.0,Business Loan,2552327.92,15.35,Approved,20,9,533.45,2026-07-14,Medium Risk
CUST00273,18,Female,73646.0,Sindh,Fixed Deposit,105566.46,710.0,Home Loan,1320403.68,18.65,Approved,1,11,3007.93,2026-08-05,Low Risk
CUST00274,35,Male,20000.0,Punjab,Salary Account,64985.2,584.0,Personal Loan,1091563.2,21.04,Approved,0,12,1208.51,2026-08-22,Medium Risk
CUST00275,54,Male,93386.0,Punjab,Savings,430189.83,646.0,Home Loan,3394154.53,15.37,Closed,10,15,5090.96,2026-07-05,Medium Risk
CUST00276,37,Female,60010.0,Punjab,Savings,97866.55,688.0,Business Loan,52959.8,12.66,Approved,1,5,2336.88,2026-07-03,Medium Risk
CUST00277,29,Male,20000.0,Punjab,Salary Account,52615.05,619.0,Education Loan,109135.88,12.52,Approved,1,8,1126.54,2026-07-03,Medium Risk
CUST00278,26,Male,51725.0,Sindh,Savings,186735.4,674.0,Business Loan,115482.62,15.41,Pending,13,17,2159.61,2026-07-30,Medium Risk
CUST00279,26,Male,20000.0,Punjab,Current,12263.71,653.0,Car Loan,1198732.03,18.48,Rejected,0,12,494.2,2026-07-13,High Risk
CUST00280,18,Male,26646.0,Punjab,Savings,55392.15,598.0,No Loan,0.0,0.0,No Loan,2,15,1475.81,2026-08-02,Medium Risk
CUST00281,32,Female,38525.0,Islamabad Capital Territory,Salary Account,161692.77,664.0,Home Loan,1602830.47,17.08,Approved,0,13,1180.37,2026-08-09,Medium Risk
CUST00282,33,Male,28467.0,Sindh,Current,68997.84,696.0,Home Loan,4014646.67,10.93,Approved,10,10,1159.78,2026-07-09,Medium Risk
CUST00283,23,Male,64676.0,Punjab,Current,63435.4,632.0,Personal Loan,152844.06,20.8,Approved,3,7,3647.11,2026-08-04,Medium Risk
CUST00284,56,Female,114231.0,Punjab,Savings,561424.88,619.0,No Loan,0.0,0.0,No Loan,2,4,2337.34,2026-07-12,Medium Risk
CUST00285,45,Male,41582.0,Islamabad Capital Territory,Savings,69251.71,675.0,Home Loan,4552264.94,16.18,Pending,8,10,1752.22,2026-07-26,Medium Risk
CUST00286,49,Female,71191.0,Khyber Pakhtunkhwa,Fixed Deposit,266492.33,626.0,Car Loan,686518.57,18.61,Approved,5,8,3374.37,2026-08-20,Medium Risk
CUST00287,29,Male,20000.0,Khyber Pakhtunkhwa,Current,24247.85,657.0,Business Loan,2648994.23,18.05,Approved,2,7,1384.12,2026-08-16,Medium Risk
CUST00288,42,Male,70648.0,Sindh,Fixed Deposit,200202.31,659.0,Car Loan,121292.25,20.61,Approved,1,16,4081.07,2026-07-02,Medium Risk
CUST00289,50,Male,66218.0,Punjab,Salary Account,71335.69,683.0,Home Loan,869223.88,18.04,Rejected,5,8,3187.81,2026-07-22,High Risk
CUST00290,34,Male,59463.0,Sindh,Salary Account,205593.37,649.0,Personal Loan,1094605.58,10.14,Approved,3,13,3887.5,2026-07-13,Medium Risk
CUST00291,54,Male,35795.0,Gilgit-Baltistan,Fixed Deposit,142544.05,731.0,Car Loan,942601.76,16.63,Approved,3,10,2185.75,2026-06-27,Low Risk
CUST00292,30,Male,41227.0,Sindh,Savings,43521.17,517.0,No Loan,0.0,0.0,No Loan,12,12,2680.66,2026-08-12,High Risk
CUST00293,36,Female,37947.0,Punjab,Salary Account,51748.31,658.0,Personal Loan,1459242.86,15.49,Rejected,1,12,1526.78,2026-08-04,High Risk
CUST00294,44,Male,100584.0,Punjab,Current,93707.27,667.0,No Loan,0.0,0.0,No Loan,1,11,3864.19,2026-07-12,Medium Risk
CUST00295,57,Male,122897.0,Punjab,Savings,59310.64,674.0,No Loan,0.0,0.0,No Loan,16,13,8264.14,2026-08-10,Medium Risk
CUST00296,20,Male,72924.0,Punjab,Savings,268338.89,645.0,No Loan,0.0,0.0,No Loan,4,12,2641.47,2026-07-30,Medium Risk
CUST00297,39,Male,83818.0,Sindh,Savings,42238.17,685.0,No Loan,0.0,0.0,No Loan,0,13,6642.07,2026-07-22,Medium Risk
CUST00298,42,Male,67023.0,Islamabad Capital Territory,Current,92469.45,595.0,No Loan,0.0,0.0,No Loan,7,14,2502.8,2026-06-27,Medium Risk
CUST00299,35,Male,90895.0,Punjab,Current,41776.26,542.0,Education Loan,329464.1,10.26,Rejected,7,11,6928.32,2026-07-01,High Risk
CUST00300,34,Female,51193.0,Islamabad Capital Territory,Savings,152241.01,576.0,No Loan,0.0,0.0,No Loan,1,10,4014.05,2026-08-18,High Risk
CUST00301,44,Female,81480.0,Punjab,Savings,176421.76,715.0,No Loan,0.0,0.0,No Loan,2,15,3747.51,2026-08-20,Low Risk
CUST00302,39,Female,38293.0,Khyber Pakhtunkhwa,Savings,79709.08,736.0,Personal Loan,463895.51,14.9,Approved,2,11,1629.23,2026-07-29,Low Risk
CUST00303,57,Female,51918.5,Punjab,Fixed Deposit,184871.83,679.0,No Loan,0.0,0.0,No Loan,5,12,6350.05,2026-08-16,Medium Risk
CUST00304,56,Female,72331.0,Sindh,Savings,320856.15,633.0,No Loan,0.0,0.0,No Loan,3,11,3968.85,2026-07-31,Medium Risk
CUST00305,39,Male,86762.0,Punjab,Salary Account,187391.21,552.0,No Loan,0.0,0.0,No Loan,1,8,6049.7,2026-07-05,High Risk
CUST00306,28,Male,27065.0,Punjab,Salary Account,39427.11,626.0,Business Loan,2328759.1,18.08,Closed,0,7,1519.42,2026-07-04,Medium Risk
CUST00307,35,Male,22701.0,Sindh,Savings,17996.73,644.0,Car Loan,725935.42,13.75,Closed,11,10,100.0,2026-07-15,Medium Risk
CUST00308,43,Male,20000.0,Punjab,Savings,85961.43,638.0,Personal Loan,670553.15,15.39,Approved,1,6,749.47,2026-08-19,Medium Risk
CUST00309,35,Female,61151.0,Sindh,Salary Account,33289.94,681.0,Personal Loan,685916.64,17.85,Pending,26,10,132.14,2026-08-13,Medium Risk
CUST00310,47,Male,127588.0,Punjab,Current,371551.59,703.0,No Loan,0.0,0.0,No Loan,2,15,6401.23,2026-08-17,Low Risk
CUST00311,26,Male,20000.0,Khyber Pakhtunkhwa,Current,47162.03,676.0,No Loan,0.0,0.0,No Loan,1,9,1065.72,2026-08-19,Medium Risk
CUST00312,63,Male,85797.0,Islamabad Capital Territory,Savings,234049.29,688.0,No Loan,0.0,0.0,No Loan,2,6,6066.61,2026-07-09,Medium Risk
CUST00313,32,Male,60456.0,Gilgit-Baltistan,Salary Account,105584.48,628.0,No Loan,0.0,0.0,No Loan,2,10,1667.08,2026-07-11,Medium Risk
CUST00314,48,Female,26663.0,Punjab,Current,26983.72,601.0,No Loan,0.0,0.0,No Loan,2,11,817.71,2026-07-03,Medium Risk
CUST00315,46,Female,35839.0,Khyber Pakhtunkhwa,Current,20829.9,652.0,Car Loan,332235.44,19.86,Approved,9,12,2656.82,2026-08-12,Medium Risk
CUST00316,18,Male,20444.0,Punjab,Savings,32684.99,560.0,Home Loan,4883459.82,21.39,Pending,1,5,1309.82,2026-08-19,High Risk
CUST00317,55,Male,75217.0,Balochistan,Fixed Deposit,89893.07,732.0,Car Loan,34544.78,14.02,Approved,5,15,2864.96,2026-07-21,Low Risk
CUST00318,47,Male,88098.0,Azad Kashmir,Savings,296576.53,712.0,Business Loan,2862929.65,12.21,Approved,2,13,4756.28,2026-08-03,Low Risk
CUST00319,18,Male,27928.0,Punjab,Current,97240.85,522.0,Education Loan,1304199.1,18.05,Approved,7,15,1568.1,2026-07-06,High Risk
CUST00320,27,Female,87274.0,Sindh,Current,96997.07,616.0,Personal Loan,827233.37,10.3,Rejected,7,8,4753.41,2026-08-21,High Risk
CUST00321,37,Male,79148.0,Sindh,Savings,225730.89,668.0,No Loan,0.0,0.0,No Loan,0,7,2995.8,2026-08-17,Medium Risk
CUST00322,32,Male,61197.0,Sindh,Fixed Deposit,178175.95,666.0,Car Loan,524623.72,21.97,Approved,1,18,2407.83,2026-08-24,Medium Risk
CUST00323,46,Female,76383.0,Azad Kashmir,Salary Account,74253.54,725.0,No Loan,0.0,0.0,No Loan,0,18,3643.13,2026-08-14,Low Risk
CUST00324,32,Female,37476.0,Punjab,Savings,114892.52,646.0,Car Loan,117761.86,21.63,Approved,3,10,2330.19,2026-08-18,Medium Risk
CUST00325,25,Female,61414.0,Punjab,Savings,174755.21,614.0,No Loan,0.0,0.0,No Loan,11,11,3349.13,2026-06-28,Medium Risk
CUST00326,30,Female,32742.0,Balochistan,Salary Account,19470.08,549.0,Business Loan,4111512.15,18.76,Approved,9,11,1783.23,2026-08-10,High Risk
CUST00327,39,Male,47220.0,Sindh,Savings,81862.89,660.0,Personal Loan,867700.01,19.56,Approved,2,13,3483.51,2026-07-16,Medium Risk
CUST00328,59,Female,52765.0,Punjab,Savings,66984.64,706.0,No Loan,0.0,0.0,No Loan,4,8,3079.03,2026-08-21,Low Risk
CUST00329,59,Female,110280.0,Khyber Pakhtunkhwa,Fixed Deposit,351795.3,730.0,No Loan,0.0,0.0,No Loan,1,20,2879.36,2026-08-14,Low Risk
CUST00330,40,Female,43053.0,Sindh,Salary Account,39353.04,666.0,Business Loan,775742.06,17.22,Approved,0,14,1655.03,2026-08-17,Medium Risk
CUST00331,30,Female,20000.0,Punjab,Salary Account,20869.64,543.0,Personal Loan,1374629.11,12.09,Closed,0,14,764.36,2026-08-14,High Risk
CUST00332,25,Male,72364.0,Punjab,Savings,186330.93,619.0,No Loan,0.0,0.0,No Loan,3,14,5173.06,2026-07-13,Medium Risk
CUST00333,48,Female,51918.5,Sindh,Fixed Deposit,266925.54,602.0,No Loan,0.0,0.0,No Loan,19,9,3435.84,2026-08-13,Medium Risk
CUST00334,33,Female,86088.0,Sindh,Savings,77743.86,681.0,Personal Loan,416635.95,20.81,Rejected,6,9,5310.45,2026-07-03,High Risk
CUST00335,54,Male,37546.0,Punjab,Fixed Deposit,29567.99,748.0,Personal Loan,45030.94,20.78,Approved,8,9,2967.72,2026-08-18,Low Risk
CUST00336,37,Male,40134.0,Punjab,Savings,117640.0,593.0,Education Loan,951931.72,14.12,Approved,21,16,1828.88,2026-08-17,Medium Risk
CUST00337,45,Male,65816.0,Sindh,Fixed Deposit,169236.69,710.0,Home Loan,3204645.67,9.45,Approved,3,16,3846.0,2026-07-10,Low Risk
CUST00338,52,Female,114047.0,Sindh,Savings,30403.19,662.0,Car Loan,493623.85,15.33,Approved,16,11,6818.31,2026-08-14,Medium Risk
CUST00339,22,Male,91648.0,Sindh,Savings,160620.91,760.0,No Loan,0.0,0.0,No Loan,1,16,3359.47,2026-07-24,Low Risk
CUST00340,28,Female,34323.0,Punjab,Salary Account,118167.86,590.0,Car Loan,550938.92,21.94,Rejected,3,15,100.0,2026-07-15,High Risk
CUST00341,34,Female,115154.0,Punjab,Current,142336.92,712.0,No Loan,0.0,0.0,No Loan,3,13,5031.55,2026-08-13,Low Risk
CUST00342,25,Male,20000.0,Khyber Pakhtunkhwa,Savings,42590.81,665.0,No Loan,0.0,0.0,No Loan,2,12,936.9,2026-07-10,Medium Risk
CUST00343,22,Female,58738.0,Sindh,Savings,242033.37,577.0,Car Loan,1169695.62,17.59,Rejected,11,6,4665.01,2026-06-28,High Risk
CUST00344,28,Female,25141.0,Punjab,Savings,23838.56,621.0,Personal Loan,1026771.02,19.64,Approved,0,15,1379.28,2026-07-08,Medium Risk
CUST00345,19,Male,55186.0,Punjab,Fixed Deposit,200157.14,629.0,Business Loan,2445192.46,20.62,Closed,0,15,3211.42,2026-07-16,Medium Risk
CUST00346,41,Male,60760.0,Sindh,Current,0.0,694.0,No Loan,0.0,0.0,No Loan,8,12,3173.86,2026-08-17,Medium Risk
CUST00347,37,Male,102721.0,Khyber Pakhtunkhwa,Current,51337.41,698.0,No Loan,0.0,0.0,No Loan,4,12,2331.72,2026-08-24,Medium Risk
